OBJET,famille_mat,DIAMETRE,age,score_pred,top_pct,y_reel,renouvele
410532293,Plastique,32.0,57.0,0.01654880605638027,13.6,1,0
410140008,Fonte_grise,100.0,73.0,0.016481721960008144,13.6,1,0
410121955,Plastique,32.0,50.0,0.01643789717927575,13.7,1,0
410530794,Fonte_grise,150.0,59.0,0.016344294603914022,13.7,1,0
410006514,Fonte_grise,100.0,65.0,0.016225424874573947,13.8,1,0
410127870,Fonte_grise,125.0,38.0,0.016154980473220348,13.9,1,0
417000465,Fonte_grise,60.0,53.0,0.016149727627635002,13.9,1,0
410820918,Plastique,63.0,28.0,0.016122977994382382,13.9,1,0
410532191,Amiante_ciment,60.0,57.0,0.015984297264367342,14.0,1,0
410122726,Plastique,32.0,53.0,0.015984297264367342,14.0,1,0
410113539,Plastique,32.0,48.0,0.015975684113800525,14.0,1,0
410051707,Fonte_grise,40.0,69.0,0.015970100229606033,14.0,1,0
410907767,Fonte_grise,100.0,69.0,0.01596126677468419,14.0,1,0
410128244,Fonte_grise,80.0,38.0,0.015935580618679522,14.0,1,0
410531114,Fonte,100.0,59.0,0.015872273314744233,14.1,1,0
417001653,Fonte,150.0,59.0,0.015813828399404883,14.1,1,0
410115947,Plastique,110.0,48.0,0.015710331918671726,14.2,1,0
410027044,Plastique,51.0,45.0,0.015698620397597552,14.2,1,0
413501383,Fonte,40.0,46.0,0.015687215607613325,14.2,1,0
410094456,Acier,400.0,53.0,0.015667104441672564,14.2,1,0
410855616,Fonte_grise,250.0,53.0,0.015452801343053579,14.4,1,0
410809015,Fonte,100.0,52.0,0.015401538740843535,14.4,1,0
416001934,Plastique,63.0,73.0,0.015391678642481565,14.4,1,0
414501916,Fonte_grise,100.0,28.0,0.01534589920192957,14.5,1,0
410091045,Fonte,150.0,22.0,0.01533644637092948,14.5,1,0
410942597,Fonte_grise,50.0,69.0,0.015330282179638744,14.5,1,0
410531734,Fonte_grise,100.0,48.0,0.015187260694801807,14.6,1,0
413503568,Fonte_grise,80.0,68.0,0.015116351749747991,14.6,1,0
410035509,Beton,600.0,53.0,0.015104882139712571,14.6,1,0
410005237,Fonte_grise,100.0,69.0,0.015086945332586765,14.6,1,0
410106766,Fonte_grise,100.0,43.0,0.015086945332586765,14.6,1,0
410041854,Fonte_grise,100.0,69.0,0.015086945332586765,14.6,1,0
416004398,Fonte_grise,100.0,38.0,0.015086945332586765,14.6,1,0
410112424,Fonte_grise,80.0,48.0,0.014997829124331475,14.7,1,0
410041527,Fonte,100.0,47.0,0.014985408913344146,14.7,1,0
410956233,Fonte_grise,250.0,60.0,0.014945780020207166,14.8,1,0
416000926,Plastique,63.0,8.0,0.014926125947386026,14.8,1,0
410962139,Plastique,50.0,26.0,0.014903995394706725,14.8,1,0
410812428,Fonte,150.0,53.0,0.014760275837033987,14.9,1,0
410821093,Fonte,100.0,53.0,0.014673464465886354,15.0,1,0
410009048,Fonte_grise,200.0,69.0,0.014673464465886354,15.0,1,0
416002300,Fonte,100.0,53.0,0.014673464465886354,15.0,1,0
410139089,Plastique,32.0,48.0,0.01457623317837715,15.1,1,0
410034786,Fonte_grise,300.0,57.0,0.014518021745607257,15.2,1,0
410064642,Fonte_grise,200.0,67.0,0.014506134297698736,15.2,1,0
410532408,Amiante_ciment,80.0,36.0,0.01445746272802353,15.2,1,0
410001510,Fonte,100.0,32.0,0.014454871695488692,15.2,1,0
410513999,Acier,110.0,49.0,0.01439278433099389,15.2,1,0
410531633,Autre,110.0,48.0,0.01435990291647613,15.3,1,0
410016343,Fonte,100.0,50.0,0.014343728218227625,15.3,1,0
410094462,Fonte,500.0,53.0,0.014337014872580767,15.3,1,0
410524465,Fonte,80.0,41.0,0.014337014872580767,15.3,1,0
410046159,Fonte_grise,600.0,58.0,0.014337014872580767,15.3,1,0
410015715,Fonte,100.0,43.0,0.014337014872580767,15.3,1,0
416000798,Plastique,110.0,6.0,0.014281292166560888,15.4,1,0
410802527,Fonte,80.0,48.0,0.014281292166560888,15.4,1,0
410124248,Fonte_grise,150.0,73.0,0.01418449222110212,15.4,1,0
410125446,Plastique,90.0,58.0,0.014127783896401524,15.5,1,0
410028125,Fonte,150.0,50.0,0.014057041238993406,15.6,1,0
410022403,Fonte_grise,300.0,69.0,0.013884431542828679,15.7,1,0
410071487,Plastique,36.0,48.0,0.013857765588909388,15.7,1,0
410009664,Fonte,200.0,27.0,0.01382262697443366,15.8,1,0
410111740,Fonte_grise,150.0,48.0,0.013803609646856785,15.8,1,0
410099386,Acier,150.0,43.0,0.013631475437432528,15.9,1,0
410026216,Fonte,100.0,33.0,0.013612571265548467,16.0,1,0
410820552,Fonte,100.0,53.0,0.013571354700252414,16.0,1,0
410919031,Fonte,100.0,48.0,0.0135643913410604,16.0,1,0
410827756,Plastique,90.0,58.0,0.013544355053454638,16.1,1,0
410803579,Fonte_grise,150.0,113.0,0.013407339807599783,16.2,1,0
410070919,Fonte_grise,400.0,58.0,0.013397061172872782,16.2,1,0
410100220,Fonte,150.0,26.0,0.01338439891114831,16.2,1,0
410103879,Fonte,80.0,48.0,0.013313736952841281,16.3,1,0
410126222,Fonte,80.0,39.0,0.01328441770747304,16.3,1,0
410123774,Fonte_grise,100.0,48.0,0.0132641538977623,16.4,1,0
410525666,Fonte_grise,100.0,53.0,0.013172925543040037,16.4,1,0
410934307,Amiante_ciment,100.0,48.0,0.013172925543040037,16.4,1,0
416005231,Plastique,25.0,28.0,0.013143578357994557,16.5,1,0
414500338,Plastique,160.0,16.0,0.013137848488986493,16.5,1,0
410023360,Fonte_grise,50.0,69.0,0.013133744522929192,16.5,1,0
410009313,Fonte_grise,200.0,69.0,0.013064083363860845,16.6,1,0
410508996,Fonte,150.0,12.0,0.012960576312616467,16.7,1,0
410525636,Fonte_grise,100.0,53.0,0.01291878530755639,16.7,1,0
410531843,Autre,110.0,48.0,0.012916028592735529,16.7,1,0
410532429,Plastique,140.0,29.0,0.01290858183056116,16.8,1,0
410036287,Fonte_grise,250.0,56.0,0.012842640001326799,16.8,1,0
414502330,Acier,300.0,49.0,0.012781812902539968,16.9,1,0
410524387,Fonte,100.0,7.0,0.012736412510275841,16.9,1,0
410119735,Fonte_grise,200.0,73.0,0.012713553849607706,17.0,1,0
410124415,Fonte_grise,200.0,43.0,0.012713553849607706,17.0,1,0
410844966,Plastique,32.0,58.0,0.012664999067783355,17.0,1,0
410933077,Fonte,150.0,38.0,0.012656483519822358,17.0,1,0
416000009,Plastique,25.0,48.0,0.012523357942700385,17.2,1,0
410118289,Fonte_grise,300.0,53.0,0.012522214977070689,17.2,1,0
410002530,Fonte,100.0,33.0,0.012503498140722514,17.2,1,0
410012447,Fonte_grise,250.0,58.0,0.012462281575426459,17.3,1,0
410531090,Fonte_grise,200.0,59.0,0.012462281575426459,17.3,1,0
410107794,Fonte,80.0,38.0,0.012458515353500843,17.3,1,0
410118082,Plastique,63.0,38.0,0.012409379659220576,17.3,1,0
410515540,Fonte,100.0,39.0,0.01238057604059577,17.3,1,0
410964513,Fonte_grise,400.0,53.0,0.012316983519122004,17.4,1,0
410090265,Fonte_grise,60.0,48.0,0.012316442094743252,17.4,1,0
410093445,Plastique,36.0,45.0,0.01229826668277383,17.4,1,0
410104193,Fonte,100.0,48.0,0.01229826668277383,17.5,1,0
410803059,Plastique,36.0,58.0,0.012282054778188467,17.6,1,0
410120743,Plastique,53.0,28.0,0.012269850121811032,17.6,1,0
410029872,Fonte_grise,100.0,113.0,0.012238145945593715,17.6,1,0
416004382,Fonte,200.0,38.0,0.012234786292538047,17.7,1,0
410038589,Fonte,100.0,37.0,0.012175344582647084,17.7,1,0
417004121,Plastique,63.0,53.0,0.012175344582647084,17.8,1,0
410948839,Fonte_grise,60.0,53.0,0.012136991089209914,17.8,1,0
410530055,Fonte,150.0,6.0,0.012091578729450703,17.9,1,0
410513994,Acier,250.0,49.0,0.012040584813803434,18.0,1,0
410801815,Fonte,100.0,51.0,0.01203163475729525,18.0,1,0
410910216,Fonte_grise,80.0,68.0,0.01203163475729525,18.0,1,0
410128191,Plastique,63.0,38.0,0.012031626142561435,18.0,1,0
410101379,Plastique,32.0,58.0,0.012001126073300838,18.1,1,0
410140860,Fonte_grise,200.0,69.0,0.011995352152734996,18.1,1,0
410021943,Fonte,150.0,54.0,0.011987491557374597,18.1,1,0
410139088,Plastique,32.0,48.0,0.01197008325252682,18.2,1,0
410032210,Fonte_grise,125.0,88.0,0.011919571366161109,18.2,1,0
410820714,Fonte,100.0,53.0,0.011907860403880477,18.2,1,0
410941446,Fonte_grise,100.0,43.0,0.011883859988301992,18.3,1,0
414000931,Fonte_grise,150.0,29.0,0.011844856198877096,18.4,1,0
410124942,Fonte_grise,80.0,63.0,0.011778774252161384,18.4,1,0
410029903,Fonte,400.0,53.0,0.011720904614776373,18.5,1,0
410108111,Fonte,80.0,43.0,0.011692727403715252,18.5,1,0
410513966,Acier,100.0,49.0,0.011673446279019117,18.5,1,0
410964961,Plastique,110.0,14.0,0.011670406349003315,18.5,1,0
410116854,Fonte_grise,150.0,48.0,0.011667282087728381,18.6,1,0
410083509,Fonte_grise,60.0,48.0,0.011667282087728381,18.6,1,0
410531759,Fonte_grise,100.0,48.0,0.011667282087728381,18.6,1,0
410853031,Fonte_grise,300.0,69.0,0.011608080845326186,18.6,1,0
410045219,Fonte_grise,100.0,69.0,0.011525643151253461,18.8,1,0
410105152,Fonte,150.0,38.0,0.011525643151253461,18.8,1,0
410032795,Fonte,100.0,34.0,0.011525643151253461,18.8,1,0
410070793,Fonte,100.0,38.0,0.011525643151253461,18.9,1,0
410085469,Fonte,100.0,22.0,0.011525643151253461,18.9,1,0
410120252,Plastique,25.0,58.0,0.011503556277602911,18.9,1,0
410113749,Fonte_grise,60.0,68.0,0.011486639361828565,19.0,1,0
410023089,Fonte_grise,200.0,69.0,0.01142499321140349,19.1,1,0
410098254,Fonte,80.0,48.0,0.01134565072134137,19.2,1,0
410108978,Fonte,100.0,38.0,0.01134565072134137,19.2,1,0
410508022,Fonte_grise,150.0,69.0,0.01131599647924304,19.3,1,0
410102954,Fonte,80.0,48.0,0.011274988763034344,19.4,1,0
416002388,Fonte,100.0,53.0,0.011272908840328454,19.4,1,0
410022634,Fonte_grise,100.0,69.0,0.011248239129781724,19.5,1,0
410095771,Fonte_grise,80.0,58.0,0.011246159207075834,19.5,1,0
410126216,Fonte,150.0,39.0,0.01112907282076776,19.6,1,0
410116189,Fonte_grise,250.0,58.0,0.01112907282076776,19.7,1,0
410088834,Plastique,32.0,25.0,0.011117389937862755,19.7,1,0
410034978,Fonte,100.0,42.0,0.011092916410416365,19.8,1,0
410052263,Fonte,175.0,40.0,0.011092916410416365,19.8,1,0
410071684,Fonte,400.0,48.0,0.01104302597232163,19.9,1,0
410832011,Fonte_grise,100.0,53.0,0.011025077430531383,20.0,1,0
413506914,Fonte,80.0,38.0,0.011023309919983149,20.0,1,0
